Date,MJD,BarIdx,OpenTime,CloseTime,ClosePrice,Quantity,Slope_1h,TurnOver_1h,Slope_2h,Label,Label_Predicted
2017-08-04,57969,11,12:15:00,12:29:57,39.05,333504,-0.1279263144429089,0.4140998268897864,-0.0334830940814015,1.0,0.0
2017-08-04,57969,12,12:30:00,12:44:58,38.97,522488,-0.1101011394187968,0.4657870744373918,-0.055399301116502,1.0,0.0
2017-08-04,57969,13,12:45:00,12:59:59,39.02,287994,-0.0512360701934381,0.4354774956722446,-0.0709686458694969,1.0,0.0
2017-08-04,57969,14,13:00:00,13:14:58,38.97,354027,-0.0487241954096933,0.4322022504327755,-0.0917509495156365,1.0,0.0
2017-08-04,57969,15,13:15:02,13:29:57,38.98,335915,-0.005131494547814,0.4328978649740334,-0.0744142924237681,1.0,0.0
2017-08-04,57969,16,13:30:00,13:44:57,39.03,352863,0.0102564102563864,0.3839581650317369,-0.0350812970928201,1.0,0.0
2017-08-04,57969,17,13:45:03,13:59:56,39.04,334853,0.0666581207537308,0.3974777841892671,-0.007931423690545,1.0,0.0
2017-08-04,57969,18,14:00:00,14:14:59,39.05,282883,0.0563596772127288,0.3769515291402193,0.0118971355358345,1.0,0.0
2017-08-04,57969,19,14:15:03,14:29:59,39.0,335774,-0.0204944280773917,0.3769108482400461,0.0189206674723248,1.0,0.0
2017-08-04,57969,20,14:30:00,14:44:58,39.0,238745,-0.0435674013326824,0.3439858626658973,0.0070189572881217,1.0,0.0
2017-08-04,57969,21,14:45:04,14:59:51,39.0,234058,-0.0384615384615585,0.3149047893825735,0.0070207570207689,1.0,0.0
2017-08-04,57969,22,15:00:07,15:14:59,39.06,275292,0.0461538461538264,0.3127146566647432,0.0073231907142043,1.0,0.0
2017-08-04,57969,23,15:15:01,15:29:59,39.05,379688,0.0538116591928046,0.3253845931909983,0.0027447894746524,1.0,0.0
2017-08-04,57969,24,15:30:00,15:44:59,39.01,628061,0.0051242633871164,0.4377088863242931,-0.0009151642719751,1.0,0.0
2017-08-04,57969,25,15:45:00,16:00:00,39.1,2806514,0.0204839329150963,1.179906231967686,0.0186059563461604,1.0,0.0
2017-08-07,57972,0,9:30:00,9:44:59,39.29,1695964,0.2072936660268534,1.5897942873629545,0.0777789978404921,1.0,0.0
2017-08-07,57972,1,9:45:00,9:59:57,39.36,1168153,0.3163668835310391,1.8172798615118293,0.1234522742652371,1.0,0.0
2017-08-07,57972,2,10:00:00,10:14:58,39.36,877911,0.2161474888747346,1.8893658395845356,0.1471340839304054,1.0,0.0
2017-08-07,57972,3,10:15:00,10:29:59,39.38,870309,0.0685975609755925,1.3307377380265435,0.1527770184486699,1.0,0.0
2017-08-07,57972,4,10:30:00,10:44:59,39.38,558286,0.0203200406400533,1.002498268897865,0.1516665153028876,1.0,0.0
2017-08-07,57972,5,10:45:00,10:59:58,39.38,513571,0.0152361604875361,0.8136402192729372,0.1288472706155748,1.0,0.0
2017-08-07,57972,6,11:00:02,11:14:59,39.41,473469,0.0228542407313187,0.6969518176572418,0.0816430204289029,1.0,0.0
2017-08-07,57972,7,11:15:01,11:29:59,39.46,677196,0.0685366163218414,0.6412354298903635,0.0453457157367823,1.0,0.0
2017-08-07,57972,8,11:30:00,11:44:58,39.45,515077,0.0659396398681022,0.628768897864974,0.0368811821325856,1.0,0.0
2017-08-07,57972,9,11:45:01,11:59:59,39.51,770307,0.0735014573564675,0.7028416041546451,0.0504656742758074,1.0,0.0
2017-08-07,57972,10,12:00:02,12:14:59,39.53,432864,0.0683803976193175,0.6911263704558569,0.0591765998816527,1.0,0.0
2017-08-07,57972,11,12:15:00,12:29:58,39.48,405153,0.0278516267881819,0.612637334102712,0.0525010409689232,1.0,0.0
2017-08-07,57972,12,12:30:01,12:44:59,39.43,564947,-0.0734270160779941,0.6270256780150029,0.0292678216895757,1.0,0.0
2017-08-07,57972,13,12:45:00,12:59:59,39.48,400315,-0.0506585612968856,0.5202766878245817,0.0135726953563341,1.0,0.0
2017-08-07,57972,14,13:00:03,13:14:59,39.49,322009,0.0202634245187302,0.4882931332948643,0.0021107733873702,1.0,0.0
2017-08-07,57972,15,13:15:00,13:29:59,39.48,293951,0.04052684903747,0.4562094633583381,-0.0027138514980389,1.0,0.0
2017-08-07,57972,16,13:30:05,13:44:58,39.47,267551,-0.0101317122593867,0.3704056549336411,-0.0135692574902251,1.0,0.0
2017-08-07,57972,17,13:45:00,13:59:59,39.49,276320,-0.0025326073192509,0.3346309867282169,-0.0051261639407458,1.0,0.0
2017-08-07,57972,18,14:00:00,14:14:59,39.5,341806,0.0202608585538677,0.3403427582227351,0.0120615622135495,1.0,0.0
