Month,AUC_Model_Train,AUC_Model_Test,AUC_Random,Log_Loss_Train,Log_Loss_Test,Sensitivity,Specificity
2017-08,0.6466267779196484,0.4177240285487709,0.4941514670896114,0.6134917456805989,0.7202190507713926,0.16237113402061856,0.6730769230769231
2017-09,0.6861571293685913,0.5,0.5319293929924872,0.601462443078731,0.8469499903166252,1.0,0.0
2017-10,0.6971191933249168,0.4952789035235844,0.4947019587977035,0.6088414137608346,0.6855738074019353,0.7154255319148937,0.2751322751322751
2017-11,0.6641791484844911,0.4770532789240761,0.5018248175182481,0.6071684908469248,0.751354713043846,0.9212598425196851,0.032846715328467155
2017-12,0.6738279883221459,0.5863304906686441,0.4919818316648127,0.6097904861225047,0.683929881815784,0.39846743295019155,0.7741935483870968
2018-01,0.6865312798293084,0.5458679157421864,0.4760319938641904,0.6092891037034983,0.6754009241264257,0.7984496124031008,0.29328621908127206
2018-02,0.7094006909886625,0.5,0.5215790360633636,0.6017430402274329,0.7145886721584289,1.0,0.0
2018-03,0.7260152531347306,0.47870093293434257,0.485741946840345,0.6061831415754952,0.711821390352602,0.6396761133603239,0.3177257525083612
2018-04,0.7590001556338302,0.4940096293808084,0.4659752547307133,0.6049682450252905,0.6657919707202629,0.9487179487179487,0.039301310043668124
2018-05,0.7541415768967233,0.5539007092198581,0.5107672469374597,0.5959147105096734,0.6825787255802682,0.7333333333333333,0.37446808510638296
2018-06,0.7377599679851412,0.5668608279592261,0.5323763955342902,0.5934254560684987,0.6969437435719213,0.5052631578947369,0.6284584980237155
2018-07,0.7413539143505443,0.5428105851255557,0.5233990147783251,0.59266555319432,0.6458458890449418,0.9969512195121951,0.08866995073891626
2018-08,0.7377342878109185,0.5532687651331719,0.5173527037933817,0.5902215059677854,0.8343416362657865,0.10653753026634383,1.0
2018-09,0.7184221897737486,0.4584395673982236,0.5019747037944309,0.5997487034830816,0.7287206108544734,0.9128630705394191,0.004016064257028112
2018-10,0.7032855509660273,0.5354008060904613,0.4894536497984774,0.601858769954374,0.6724672072651801,0.5448275862068965,0.525974025974026
2018-11,0.7155343313955458,0.47681770284510006,0.4643703898840885,0.6063763481721898,0.839337443787175,0.8767123287671232,0.07692307692307693
2018-12,0.7561846493713831,0.4992220292372268,0.4897959183673469,0.6072845357754655,0.7636828622373709,0.9948979591836735,0.0035460992907801418
2019-01,0.7335432431059875,0.5390655806806902,0.48791183389309656,0.6121078637535944,0.6837622793160698,0.7235494880546075,0.3545816733067729
2019-02,0.7086852780728251,0.4865295994328252,0.5043719721139076,0.616963889525748,0.6970268232616503,0.6043956043956044,0.3686635944700461
2019-03,0.7420024762253674,0.47243492681519944,0.5013843824356479,0.6181790449516328,0.6930865309450835,0.33134328358208953,0.6135265700483091
2019-04,0.6891204859927529,0.45015303168169407,0.5247828604516502,0.6159465552186423,0.6682282609543577,0.8493506493506493,0.050955414012738856
2019-05,0.6705976718234187,0.538888888888889,0.5469135802469136,0.6055157801349315,0.6873872361311936,0.5123456790123457,0.5654320987654321
2019-06,0.722227009117643,0.5069444444444444,0.47994515215852795,0.5963204805353667,0.7708102754103049,0.013888888888888888,1.0
2019-07,0.7161772585890072,0.5593129168758516,0.5270458294484688,0.5984225095189217,0.6800372122467765,0.547945205479452,0.5706806282722513
