Month,AUC_Model_Train,AUC_Model_Test,AUC_Random,Log_Loss_Train,Log_Loss_Test,Sensitivity,Specificity
2017-08,0.6011061784712304,0.5302639127940333,0.5085580416905718,0.661052427799873,0.695965484867453,0.08433734939759036,0.9761904761904762
2017-09,0.5958245757071445,0.49642935618545375,0.4882521894717016,0.6606748558198519,0.7041978806948062,0.9684684684684685,0.024390243902439025
2017-10,0.6110844635941115,0.4414414414414415,0.47647647647647645,0.658699447327123,0.6982335862608985,0.5495495495495496,0.3333333333333333
2017-11,0.5981048362940289,0.4758297258297258,0.45986652236652237,0.6585563638318327,0.7207783507833653,0.8531746031746031,0.09848484848484848
2017-12,0.5952801600949749,0.5313288477712363,0.5543173535183628,0.6609513223217492,0.6922410124942671,0.8902439024390244,0.1724137931034483
2018-01,0.6052635015041035,0.5010438707857243,0.4888771335872478,0.661771448217439,0.7028985880779901,0.807843137254902,0.19424460431654678
2018-02,0.6317168710196293,0.5,0.49904942965779464,0.6591220606429601,0.6992566916301685,1.0,0.0
2018-03,0.6312064884433306,0.5480746629796059,0.4954096094020048,0.6580951818618487,0.6942419095905901,0.7034220532319392,0.3927272727272727
2018-04,0.6416810815031816,0.5,0.4927000221631206,0.6567586886551576,0.7518029607657624,1.0,0.0
2018-05,0.6372097991739069,0.5640501166995819,0.5242953140629408,0.6557611328110264,0.6895792232182447,0.7068403908794788,0.421259842519685
2018-06,0.6377188618168563,0.5006720430107527,0.48118279569892475,0.6559504864717093,0.6953912010324513,0.6021505376344086,0.39919354838709675
2018-07,0.6474137443971524,0.5864919354838709,0.5167338709677419,0.6558482662621469,0.6929743794953716,0.26881720430107525,0.9041666666666667
2018-08,0.6489102894221855,0.5009625126646403,0.5009878419452888,0.6554260459910637,0.7378278242065354,0.06382978723404255,0.9380952380952381
2018-09,0.638020675237045,0.5,0.5011722044189577,0.6554608503569,0.7009876647935989,1.0,0.0
2018-10,0.6384972260830644,0.5010005717552888,0.5232418524871354,0.656360370937975,0.697429228345654,0.4716981132075472,0.5303030303030303
2018-11,0.6289723738592209,0.44918629304910895,0.4875508566844307,0.658125254776534,0.7793990316710288,0.753968253968254,0.1444043321299639
2018-12,0.6357412151319252,0.5776814674998627,0.5191500668877934,0.6585966332270128,0.7672280707359851,0.8629441624365483,0.2924187725631769
2019-01,0.6346010692825714,0.5658236606512469,0.4956861249964698,0.6585666405251481,0.6823275173856288,0.5956112852664577,0.536036036036036
2019-02,0.6285179885627219,0.5,0.5105042016806722,0.6573751199368635,0.6915652994679232,1.0,0.0
2019-03,0.636231045158348,0.5758037105225888,0.5268800453193598,0.6604260990549752,0.6824978572398578,0.5211726384364821,0.6304347826086957
2019-04,0.6214528542182127,0.46010101010101007,0.4878787878787879,0.6588787775508939,0.6855337474735231,0.8545454545454545,0.06565656565656566
2019-05,0.6122791500021976,0.5510673765923567,0.47482085987261147,0.6558474552518043,0.6830955366408661,0.36328125,0.7388535031847133
2019-06,0.6251806187056951,0.4377670486973422,0.46591803051103675,0.656069575840147,0.7146382522991943,0.17843866171003717,0.6970954356846473
2019-07,0.6419830873075719,0.4978206385529039,0.499727579819113,0.6571989419083681,0.6799091743065858,0.9254658385093167,0.07017543859649122
2019-08,0.6330309595642578,0.5,0.5333901515151516,0.6535078605806223,0.7158977833653365,1.0,0.0
2019-09,0.634401449972459,0.5555680017922581,0.5266758413211502,0.6567491541796618,0.67957979227931,0.5752508361204013,0.5358851674641149
2019-10,0.6227337183504664,0.5608741663180173,0.508459872517412,0.6557390710117691,0.6695421186512008,0.888268156424581,0.23348017621145375
2019-11,0.6195105315323324,0.4908727750809061,0.5113015776699029,0.6512521855303548,0.6976658895089772,0.5598705501618123,0.421875
2019-12,0.5968952029482564,0.5243241936263843,0.5103486628947241,0.6527043138550785,0.6563538465032377,0.9557522123893806,0.09289617486338798
