Month,AUC_Model_Train,AUC_Model_Test,AUC_Random,Log_Loss_Train,Log_Loss_Test,Sensitivity,Specificity
2017-08,0.8140501076965545,0.5314049136569157,0.5008307457645584,0.39615824800808436,0.7032358308264256,0.44786729857819907,0.6149425287356322
2017-09,0.7663309334217976,0.5,0.5308421366128834,0.40059099523185304,1.2954551931041225,1.0,0.0
2017-10,0.8097116864374314,0.5,0.48031832298136645,0.41429086575615987,0.4510131886618936,1.0,0.0
2017-11,0.8217072388274764,0.5,0.48633107088989436,0.4044600857445475,1.0183252252803023,1.0,0.0
2017-12,0.7965068961022714,0.6475141969356047,0.4727579556412729,0.4013942314284332,0.6587949539814177,0.4453551912568306,0.8496732026143791
2018-01,0.8353334193857547,0.25163398692810457,0.4500574288292723,0.3974742011953256,0.909073047065904,0.0,0.5032679738562091
2018-02,0.819961601522557,0.5,0.507361111111111,0.4223272347708663,0.6861630060185119,1.0,0.0
2018-03,0.8322607698324026,0.5,0.5359912678807376,0.43261137854309,1.0824484157240286,1.0,0.0
2018-04,0.8728848135319965,0.691922676099752,0.5352346284254869,0.44325107015304904,0.6377004030508796,0.5807365439093485,0.8031088082901554
2018-05,0.8587313790890856,0.6262116253701107,0.4899329904940003,0.4428109607797865,0.6863573877615844,0.4975845410628019,0.7548387096774194
2018-06,0.8590647104500768,0.5338028169014084,0.5191370444891571,0.45500331239236735,0.7003861612399757,1.0,0.0676056338028169
2018-07,0.8518500632301929,0.5887336089481827,0.45504349811043193,0.4261270793364499,0.5326242877475846,0.9864559819413092,0.19101123595505617
2018-08,0.8595077602809561,0.4992382617382618,0.4924325674325674,0.42259222637732224,0.7558879368794622,0.1673076923076923,0.8311688311688312
2018-09,0.8360380403811558,0.5,0.5281587344694141,0.40677432819959985,0.7301072539413821,1.0,0.0
2018-10,0.8356088684272585,0.454979035639413,0.4786687631027253,0.40995981311831825,0.9317785182733456,0.65,0.259958071278826
2018-11,0.8325958097933207,0.5,0.47637101040380886,0.4423030694005827,1.4010196282866463,1.0,0.0
2018-12,0.8773033160699285,0.5,0.48413461538461533,0.43942526116637215,1.2810121489217006,1.0,0.0
2019-01,0.8809177935466596,0.4566160520607375,0.5438487759528975,0.4370176385256688,0.5654375107312116,0.913232104121475,0.0
2019-02,0.8605977746297468,0.5,0.5248149590962212,0.4485913224102651,0.6588537406197743,1.0,0.0
2019-03,0.8406885067734052,0.5,0.48612107623318385,0.44984246174186104,0.5348932343678071,1.0,0.0
2019-04,0.8280957309260564,0.5,0.5406839960980088,0.4427793262698545,0.46462743021437464,1.0,0.0
2019-05,0.8318157224487641,0.5,0.5144259644259643,0.4183630553328573,0.9754824319401398,1.0,0.0
2019-06,0.870435428873966,0.5,0.49118942731277526,0.39437002918903924,1.202537748713948,0.0,1.0
2019-07,0.8605208109284851,0.5771604938271605,0.4664303262120223,0.40548236910195484,0.6050895229576294,1.0,0.15432098765432098
2019-08,0.8556420041464394,0.45793411038649534,0.5390255286597777,0.40324248643287836,0.7660320919470871,0.7936962750716332,0.12217194570135746
2019-09,0.8552682101640134,0.6245479204339964,0.4843486936459437,0.43965280056239137,0.6705403075494567,0.5348101265822784,0.7142857142857143
2019-10,0.858044364275114,0.49038831218762013,0.5659361783929258,0.43230092493041544,0.6648624437625772,0.5363321799307958,0.4444444444444444
2019-11,0.8310080691327051,0.45076923076923076,0.5164529914529914,0.3882693290129442,0.7052429707777343,0.9015384615384615,0.0
2019-12,0.7962300208182137,,,0.3978606502144428,,1.0,0.0
2020-01,0.7099123404622885,0.7567987567987569,0.5054390054390054,0.38517589487062676,0.586651842416601,0.752913752913753,0.7606837606837606
2020-02,0.7100043174560295,0.3538688524590164,0.5186393442622951,0.3693711081610896,0.7940074110564108,0.6557377049180327,0.052
2020-03,0.7698438052793605,0.5429292929292929,0.5047348484848485,0.38580947290093354,0.7923548266903164,1.0,0.08585858585858586
2020-04,0.7909076500908883,0.46916299559471364,0.485970120666539,0.4003989539847856,0.5473899165085349,0.9383259911894273,0.0
2020-05,0.8024994010750754,0.5,0.4585833533349335,0.4030181169985997,0.5841530062703184,1.0,0.0
2020-06,0.6953999552990424,0.5,0.46814123376623373,0.40178635267605634,0.34656725873841987,1.0,0.0
2020-07,0.7267872956282873,0.5,0.48224394903563855,0.38049944240852934,0.6700645587273412,1.0,0.0
2020-08,0.7213975769677892,0.5733762597984322,0.5277715565509519,0.3872079461107397,0.5689024157092772,0.7914893617021277,0.35526315789473684
2020-09,0.7742136946144835,0.5,0.4698642533936652,0.32388536952594665,1.0033347665859687,1.0,0.0
2020-10,0.7697835535449417,0.5301762417601661,0.4843458791449335,0.3333918233149712,0.7624622090489922,0.6378600823045267,0.42249240121580545
2020-11,0.8030665144237079,0.5,0.5140381373788454,0.36661213465214854,0.8930580391233561,0.0,1.0
2020-12,0.8117012927729295,0.5283914357468182,0.5018941812454774,0.38122422503833847,0.7431566456819795,0.13008130081300814,0.9267015706806283
2021-01,0.802149248650077,0.5,0.5060792517843957,0.39430905153479684,0.6715506538567199,1.0,0.0
2021-02,0.8334861571648866,0.5,0.48677248677248675,0.4049734733003639,1.1162254848294682,1.0,0.0
2021-03,0.8909540197337241,0.482335761484856,0.49400103741458246,0.40093274161426,0.8395102631954648,0.5078369905956113,0.4568345323741007
2021-04,0.8484902649249759,0.5403225806451613,0.540219629375429,0.4141389743428157,0.7244626833162677,0.08064516129032258,1.0
2021-05,0.8589987083977328,0.5,0.4798073632229991,0.4077949965344585,0.7791929189419792,1.0,0.0
2021-06,0.8501993355224196,,,0.43383680192462465,,0.1958041958041958,0.0
2021-07,0.8419734668384306,0.5,0.5357353643798657,0.43779462782374456,0.6035079120406355,1.0,0.0
2021-08,0.8487948334435982,0.5985035318475216,0.4818612227499696,0.41982552398687645,0.6370981280164363,0.8553921568627451,0.3416149068322981
2021-09,0.8547162615254867,0.5764044943820225,0.46771609745244186,0.46712783810737396,0.7869281714474237,1.0,0.15280898876404495
2021-10,0.8534044144413956,0.73477280051563,0.5458158771081749,0.46048859420552934,0.6258693796821817,0.8620689655172413,0.6074766355140186
2021-11,0.8163549945457378,0.11979575805184606,0.518170426065163,0.45906892157164325,1.0344183263940956,0.10526315789473684,0.13432835820895522
2021-12,0.8215884349816321,0.41930379746835444,0.5103475989551939,0.45494344229480305,0.6506226941245318,0.8386075949367089,0.0
