Month,AUC_Model_Train,AUC_Model_Test,AUC_Random,Log_Loss_Train,Log_Loss_Test,Sensitivity,Specificity
2017-08,0.7070670865745735,0.4510759493670886,0.5032278481012659,0.4927512376493064,0.7128223538610323,0.7721518987341772,0.13
2017-09,0.6966098062897151,0.5,0.507429718875502,0.48791565988579083,1.1245880971544309,1.0,0.0
2017-10,0.7220548337476654,0.6356800957319505,0.5101416035101716,0.5060976750817671,0.5380898444377495,0.9869565217391304,0.28440366972477066
2017-11,0.7034178290359389,0.5,0.4703703703703703,0.49429681374976875,0.87194628674921,1.0,0.0
2017-12,0.6986743827668194,0.5267070192205585,0.4839120739088882,0.4919278046415129,0.7266935437771674,0.6744186046511628,0.3789954337899543
2018-01,0.7319408770013996,0.26060552719591623,0.5252596373877838,0.4977290618242782,0.8311408060695491,0.32388663967611336,0.19732441471571907
2018-02,0.7608673240699237,0.5,0.4874748490945674,0.4974385838798633,0.8134031294720371,1.0,0.0
2018-03,0.8092494569448755,0.6406083495267347,0.5476869554315803,0.49858167144267723,0.6863600312797598,0.9011627906976745,0.38005390835579517
2018-04,0.8115643607019554,0.7216779387607108,0.4859111157153217,0.5126680230391187,0.6368437578592618,0.4839650145772595,0.9593908629441624
2018-05,0.7893132634413773,0.6315663228591988,0.5248472620038661,0.5120662038564077,0.6032322515508627,0.7176781002638523,0.5454545454545454
2018-06,0.8116281187221158,0.5892307692307692,0.4880893300248139,0.5025061962004599,0.733447890987377,1.0,0.17846153846153845
2018-07,0.8260173654373555,0.5939956968490478,0.4973055036094186,0.4821983273828093,0.5702630146785843,0.8491484184914841,0.33884297520661155
2018-08,0.8265288422047131,0.4447010869565218,0.4882699275362319,0.48871635742264047,0.9327066698131816,0.19375,0.6956521739130435
2018-09,0.8134167665058446,0.5220867208672086,0.4897273035230352,0.48172254001860493,0.6707365049549696,0.7222222222222222,0.32195121951219513
2018-10,0.8149329972680085,0.4816894697433803,0.5084133142740453,0.4815328075681632,0.811197464297241,0.7344632768361582,0.2289156626506024
2018-11,0.8034200860319217,0.42702168064567175,0.4852270928944453,0.5058790029975972,1.032645310409021,0.8146067415730337,0.03943661971830986
2018-12,0.7983361477744646,0.5,0.47484702797202805,0.4974168031673753,1.1826772708704147,1.0,0.0
2019-01,0.8284263707770915,0.30269607843137253,0.5208333333333334,0.5017298754963432,0.7167196475685306,0.5980392156862745,0.007352941176470588
2019-02,0.8044006452287397,0.5,0.46727828746177374,0.5160326858283968,0.644180797527948,1.0,0.0
2019-03,0.8051155959593486,0.5408674444664162,0.5314580449541888,0.5179457292729519,0.6310958051873053,0.8766066838046273,0.20512820512820512
2019-04,0.7702531131940485,0.5,0.5016380016380017,0.5165007993551893,0.5252680536762604,1.0,0.0
2019-05,0.7596437478921734,0.623177966101695,0.4813559322033898,0.4950976400466868,0.7079329857858904,0.99,0.2563559322033898
2019-06,0.8243943405466622,0.45812172723206057,0.5188406178459596,0.4687391330828269,0.8860387439293548,0.09601873536299765,0.8202247191011236
2019-07,0.8174996291429202,0.4688491033846509,0.5231073055411405,0.48080531560755463,0.6982905404725935,0.22493224932249323,0.7127659574468085
2019-08,0.8119019347286656,0.47965973216541735,0.47799629411269273,0.4740230685457641,0.7239460214476886,0.8302872062663186,0.12903225806451613
2019-09,0.8369945498811044,0.6997968084051938,0.5101843592030925,0.4917157533400594,0.6842413286159782,0.7046783625730995,0.6949152542372882
2019-10,0.81228099191139,0.583080040526849,0.4570415400202634,0.48685976055450825,0.5741666416484554,0.9042553191489362,0.2619047619047619
2019-11,0.7931697072914989,0.4792243767313019,0.5246951966382121,0.47536815139851524,0.6098253987588658,0.9584487534626038,0.0
2019-12,0.7685677046560471,0.5293861178932682,0.4905824904080921,0.45958257660744306,0.5969381308019869,0.648936170212766,0.4098360655737705
2020-01,0.7186328989125266,0.692624418188328,0.46115288220551376,0.4510896022120682,0.5957047736386712,0.6641604010025063,0.7210884353741497
2020-02,0.7076341570789337,0.20906185373190445,0.5113059529303183,0.44793775283716974,0.7950707143071627,0.1218274111675127,0.2962962962962963
2020-03,0.7386086911069392,0.5402208577276406,0.4726387103939581,0.45009886220951373,0.7779248116270625,0.8322147651006712,0.24822695035460993
2020-04,0.7468969392320315,0.5,0.5047297036951413,0.4683071024243968,0.6440361778848275,1.0,0.0
2020-05,0.7867885965831674,0.5,0.46894886987052886,0.4740695264417643,0.6047294292841803,1.0,0.0
2020-06,0.70399405616149,0.4896214896214896,0.47973137973137975,0.45812880976664383,0.5276505197671573,0.945054945054945,0.03418803418803419
2020-07,0.704802456223435,0.47877358490566035,0.5170512493625701,0.45446922835036596,0.5894292119495111,0.9575471698113207,0.0
2020-08,0.7003819230095037,0.6893939393939393,0.4951298701298701,0.45952632354133527,0.7023802099496704,0.4264069264069264,0.9523809523809523
2020-09,0.7017835723736625,0.5,0.5111434108527132,0.43475539795430557,0.8979765213260664,1.0,0.0
2020-10,0.7399878807524667,0.5597826086956521,0.5277333759590792,0.4447020312466598,0.7235839088034627,1.0,0.11956521739130435
2020-11,0.7667370581226003,0.39235372340425534,0.5054853723404256,0.4514312407638805,0.774258109485205,0.01875,0.7659574468085106
2020-12,0.7730896642186965,0.5279896218256153,0.5609717745105748,0.4680697652959434,0.700581871404399,0.38509316770186336,0.6708860759493671
2021-01,0.7696297930947515,0.5,0.5030808686384226,0.4844167123399842,0.6850362744718302,1.0,0.0
2021-02,0.7787937858791343,0.5005553067622033,0.4835020152261532,0.4900049391943853,0.8244831068139392,0.9885714285714285,0.012539184952978056
2021-03,0.8040275683534891,0.5409231635237827,0.49030678300028147,0.47977252064901404,0.7113639103244368,0.5727554179566563,0.509090909090909
2021-04,0.7941215316620188,0.6522764227642277,0.5179674796747968,0.48005058593657424,0.6558890056207887,0.52,0.7845528455284553
2021-05,0.7876124080911677,0.6275183655452912,0.4932370652962134,0.4828599149232463,0.6398621182303581,0.6649746192893401,0.5900621118012422
2021-06,0.8117385168843043,0.5100548446069469,0.5311547836684948,0.4987661152021511,1.1035041111129227,0.02010968921389397,1.0
2021-07,0.8151201403691942,0.6789772727272727,0.4900568181818181,0.4928399872031853,0.5302726453771626,0.9517045454545454,0.40625
2021-08,0.7935752720377462,0.6146118721461187,0.5505989014625108,0.4785428179541716,0.6743033677452681,0.8958904109589041,0.3333333333333333
2021-09,0.8226795169958333,0.4098834772403387,0.5089110570877693,0.506335917336595,0.8105626016316692,0.5033112582781457,0.31645569620253167
2021-10,0.8157707534709404,0.6282051282051282,0.5031339031339032,0.49940323238841094,0.6459223658349995,0.9743589743589743,0.28205128205128205
2021-11,0.8056973557531096,0.5,0.5181732580037665,0.4934397041724768,1.2363687042275187,0.0,1.0
2021-12,0.7993009461954015,0.5528483474848618,0.5050996245052604,0.4904115132728052,0.6546116783070784,0.9163763066202091,0.18932038834951456
