Month,AUC_Model_Train,AUC_Model_Test,AUC_Random,Log_Loss_Train,Log_Loss_Test,Sensitivity,Specificity
2017-09,0.9676619502320929,0.5,0.5088353889943075,0.10545485108814538,0.955661420044359,1.0,0.0
2017-10,0.9499641041260054,0.5,0.23637961335676624,0.12371691200453598,0.0559360184959368,1.0,0.0
2017-11,0.9599337562969389,0.35389010489212314,0.4925310554592228,0.12966538604448813,1.4886812699267957,0.3937007874015748,0.3140794223826715
2017-12,0.943457880730713,0.5,0.5024239486122895,0.1052092079805542,0.3507030945440409,1.0,0.0
2018-01,0.9528376287391637,0.5,0.5213596564608778,0.1466751752647375,1.674911495010806,1.0,0.0
2018-02,0.9235234972281604,0.5,0.48956979263385947,0.17274773794797912,0.6015530820911338,1.0,0.0
2018-03,0.902289913025415,0.5,0.5725160256410257,0.20238568250578096,2.219559257697252,1.0,0.0
2018-04,0.9439683749526436,0.5,0.4211538461538462,0.20686102139618096,0.24469645771629256,1.0,0.0
2018-05,0.9458676944046155,0.42556451612903223,0.4844354838709677,0.254987543070469,0.6814485379533596,0.5161290322580645,0.335
2018-06,0.9525058193079103,0.5,0.5152689984548392,0.24074843054019404,0.6648131691029302,1.0,0.0
2018-07,0.9393050189113968,,,0.24594378921060603,,0.43820224719101125,0.0
2018-08,0.92450755213883,0.29391304347826086,0.5073913043478261,0.2665834518768052,0.8440579952334867,0.5878260869565217,0.0
2018-09,0.9504992354600338,0.5,0.476845055385026,0.2869736380132965,0.9695411128385922,1.0,0.0
2018-10,0.9318974308261142,,,0.2470387013265468,,0.0,0.0
2018-11,0.9313615416841222,,,0.2900621491962771,,0.0,0.1254681647940075
2018-12,0.9367204820736981,0.6205962059620596,0.5084083430120016,0.28933432386606334,0.8790356709327359,1.0,0.24119241192411925
2019-01,0.9580815575473378,,,0.26240946152239986,,1.0,0.0
2019-02,0.9571431773267945,0.36038961038961037,0.5533685064935066,0.2404502920238811,0.600357760213687,0.7207792207792207,0.0
2019-03,0.9569847223809671,,,0.22424995060544303,,1.0,0.0
2019-04,0.9498107734112524,0.5,0.5058069359397079,0.20112415604389164,1.5398801347948168,1.0,0.0
2019-05,0.9640587882034323,0.35013623978201636,0.501763103061388,0.1692457754769286,0.9542464147906896,0.7002724795640327,0.0
2019-06,0.9584764805334337,,,0.18699980356703808,,0.021153846153846155,0.0
2019-07,0.9634370026704071,0.3580851766259492,0.4754836579729284,0.1833757395714376,1.343554863711657,0.703862660944206,0.012307692307692308
2019-08,0.9732732144326028,0.5,0.45181818181818184,0.16341708414528988,0.2902894173810854,1.0,0.0
2019-09,0.954067088099751,,,0.22801529757883104,,1.0,0.0
2019-10,0.9533832374631152,,,0.20556442277691458,,0.27424749163879597,0.0
2019-11,0.965675915731334,,,0.16029486484154276,,1.0,0.0
2019-12,0.9588793143395241,,,0.14095019814178394,,1.0,0.0
2020-01,0.9356748701900814,0.5,0.49628136200716844,0.12804769282614248,1.1126029293126176,1.0,0.0
2020-02,0.9639899748129583,,,0.08353497861795424,,0.0,0.0
2020-03,0.9465990454934469,0.5,0.5200086994345368,0.11604169417610319,1.2899145553011842,1.0,0.0
2020-04,0.9662395717306794,,,0.1384143133552907,,0.0,0.0
2020-05,0.9787230365044247,,,0.15088929363495146,,1.0,0.0
2020-06,0.9739178942284472,,,0.11044522140465331,,0.6730769230769231,0.0
2020-07,0.9854954677912987,,,0.08633752970270751,,1.0,0.0
2020-08,0.9881866336991327,0.8209027928122969,0.5295518510500108,0.08120094563963152,0.49698535630155793,0.6451612903225806,0.9966442953020134
2020-09,0.9957982083660549,0.3645320197044335,0.505780637378104,0.03624695248384925,0.9871950141628651,0.0,0.729064039408867
2020-10,0.9918744982054399,0.5,0.4866384166952432,0.06200423773784612,0.8276005327058117,0.0,1.0
2020-11,0.9839345071215314,,,0.08943912473049527,,0.5275590551181102,0.0
2020-12,0.9705291624493927,0.5,0.5270900141695876,0.1375534909398622,0.32425845424606187,1.0,0.0
2021-01,0.971399883986157,0.5,0.5115821678321678,0.14140974058431569,1.2292710105765265,1.0,0.0
2021-02,0.9501119539774734,0.5,0.5447786998616875,0.16383534903609545,1.9351741616824136,1.0,0.0
2021-03,0.9585909621841064,0.5,0.526794924695688,0.15877563994574367,0.835773015555847,0.0,1.0
2021-04,0.9546067480453919,0.5,0.4758658008658009,0.16443560690963072,2.3322678686323592,1.0,0.0
2021-05,0.9515573513319294,0.5,0.4875274998225818,0.1621518813610191,0.9377331182342298,1.0,0.0
2021-06,0.9613937530505231,,,0.1897082470436055,,0.0,0.0
2021-07,0.9598401144332883,0.5,0.4674329921760284,0.20563256602797486,0.5194359025090317,1.0,0.0
2021-08,0.952407860121818,0.5,0.4895286997982762,0.21353631032103992,1.1669262619427418,1.0,0.0
2021-09,0.931514396331136,0.5,0.48685022419065116,0.254414908594637,0.8958552381152299,1.0,0.0
2021-10,0.9329316737288136,,,0.26267055372482384,,0.6904761904761905,0.0
2021-11,0.9399726427806991,,,0.2405467506721004,,1.0,0.0
2021-12,0.9524239783447588,,,0.18869416642020273,,1.0,0.0
