Date,MJD,OpenTime,CloseTime,OpenPrice,ClosePrice,MinPrice,MaxPrice,Quantity
20180102,58120,09:30:00,16:00:00,170.16,172.26,169.26,172.3,22274666
20180103,58121,09:30:00,16:00:00,172.53,172.23,171.96,174.55,24945284
20180104,58122,09:30:00,16:00:00,172.54,173.03,172.08,173.47,19430368
20180105,58123,09:30:00,16:00:00,173.44,175.0,173.05,175.37,20465764
20180108,58126,09:30:00,16:00:00,174.35,174.35,173.93,175.61,17400322
20180109,58127,09:30:00,16:00:00,174.55,174.33,173.41,175.06,18403770
20180110,58128,09:30:00,16:00:00,173.16,174.29,173.0,174.3,20371204
20180111,58129,09:30:00,16:00:00,174.59,175.28,174.49,175.4886,15285283
20180112,58130,09:30:00,16:00:00,176.18,177.09,175.65,177.36,19620943
20180116,58134,09:30:00,16:00:00,177.9,176.19,176.14,179.39,24923856
20180117,58135,09:30:00,16:00:00,176.15,179.1,175.07,179.25,29331071
20180118,58136,09:30:00,16:00:00,179.37,179.26,178.25,180.1,25825115
20180119,58137,09:30:00,16:00:00,178.61,178.46,177.41,179.58,24830178
20180122,58140,09:30:00,16:00:00,177.3,177.0,176.602,177.78,22375004
20180123,58141,09:30:00,16:00:00,177.3,177.04,176.82,179.44,28205940
20180124,58142,09:30:00,16:00:00,177.25,174.22,173.2,177.3,42843603
20180125,58143,09:30:00,16:00:00,174.505,171.11,170.53,174.95,34939787
20180126,58144,09:30:00,16:00:00,172.0,171.51,170.06,172.0,33316169
20180129,58147,09:30:00,16:00:00,170.16,167.96,167.07,170.16,40715211
20180130,58148,09:30:00,16:00:00,165.525,166.97,164.7,167.37,39595250
20180131,58149,09:30:00,16:00:00,166.87,167.5,166.5,168.4417,26786490
20180201,58150,09:30:00,16:00:00,167.165,167.78,166.76,168.62,32092339
20180202,58151,09:30:00,16:00:00,166.0,160.37,160.1,166.8,71412519
20180205,58154,09:30:00,16:00:00,159.1,156.49,156.0,163.88,62195197
20180206,58155,09:30:00,16:00:00,154.83,163.03,154.0,163.72,57749559
20180207,58156,09:30:00,16:00:00,163.085,159.54,159.0685,163.4,42944450
20180208,58157,09:30:00,16:00:00,160.29,155.15,155.03,161.0,46216070
20180209,58158,09:30:00,16:00:00,157.07,156.41,150.24,157.89,57327258
20180212,58161,09:30:00,16:00:00,158.5,162.71,157.51,163.89,49598306
20180213,58162,09:30:00,16:00:00,161.95,164.34,161.65,164.75,26911374
20180214,58163,09:30:00,16:00:00,163.045,167.37,162.88,167.54,33894740
20180215,58164,09:30:00,16:00:00,169.79,172.99,169.0,173.09,45175767
20180216,58165,09:30:00,16:00:00,172.36,172.43,171.77,174.82,35489605
20180220,58169,09:30:00,16:00:00,172.05,171.85,171.42,174.26,29156291
20180221,58170,09:30:00,16:00:00,172.83,171.07,171.01,174.12,32341806
20180222,58171,09:30:00,16:00:00,171.8,172.5,171.71,173.95,27387911
20180223,58172,09:30:00,16:00:00,173.67,175.555,173.54,175.65,29987621
20180226,58175,09:30:00,16:00:00,176.35,178.97,176.21,179.39,32691130
20180227,58176,09:30:00,16:00:00,179.1,178.39,178.16,180.48,34394205
20180228,58177,09:30:00,16:00:00,179.26,178.12,178.05,180.615,29616150
20180301,58178,09:30:00,16:00:00,178.54,175.0,172.66,179.775,43227508
20180302,58179,09:30:00,16:00:00,172.8,176.21,172.45,176.3,34015022
20180305,58182,09:30:00,16:00:00,175.21,176.82,174.52,177.74,24440257
20180306,58183,09:30:00,16:00:00,177.91,176.67,176.13,178.25,20748075
20180307,58184,09:30:00,16:00:00,174.94,175.03,174.27,175.85,26894260
20180308,58185,09:30:00,16:00:00,175.48,176.94,175.07,177.12,20571908
20180309,58186,09:30:00,16:00:00,177.96,179.98,177.39,180.0,27530940
20180312,58189,09:30:00,16:00:00,180.29,181.72,180.21,182.39,28861875
20180313,58190,09:30:00,16:00:00,182.59,179.97,179.24,183.5,28005261
20180314,58191,09:30:00,16:00:00,180.32,178.44,177.81,180.52,26004249
20180315,58192,09:30:00,16:00:00,178.5,178.65,178.0701,180.24,19950738
20180316,58193,09:30:00,16:00:00,178.65,178.02,177.62,179.12,30612535
20180319,58196,09:30:00,16:00:00,177.32,175.3,173.66,177.47,28282082
20180320,58197,09:30:00,16:00:00,175.24,175.24,174.94,176.8,16869377
20180321,58198,09:30:00,16:00:00,175.04,171.27,171.26,175.09,31802336
20180322,58199,09:30:00,16:00:00,170.0,168.77,168.6,172.68,36882465
20180323,58200,09:30:00,16:00:00,168.39,164.94,164.94,169.92,34826240
20180326,58203,09:30:00,16:00:00,168.07,172.77,166.44,173.1,31711191
20180327,58204,09:30:00,16:00:00,173.68,168.34,166.92,175.15,34972715
20180328,58205,09:30:00,16:00:00,167.25,166.48,165.19,170.02,34187432
20180329,58206,09:30:00,16:00:00,167.805,167.78,166.9,171.75,31723819
20180402,58210,09:30:00,16:00:00,167.88,166.68,164.47,168.94,32972758
20180403,58211,09:30:00,16:00:00,167.64,168.39,164.88,168.7455,25583685
20180404,58212,09:30:00,16:00:00,164.88,171.61,164.77,172.01,29356690
20180405,58213,09:30:00,16:00:00,172.58,172.8,172.08,174.2304,22975419
20180406,58214,09:30:00,16:00:00,170.97,168.38,168.2,172.48,29680852
20180409,58217,09:30:00,16:00:00,169.88,170.05,169.845,173.09,24243172
20180410,58218,09:30:00,16:00:00,173.0,173.25,171.53,174.0,25288301
20180411,58219,09:30:00,16:00:00,172.23,172.44,171.7,173.9232,19195898
20180412,58220,09:30:00,16:00:00,173.41,174.14,173.04,175.0,19919393
20180413,58221,09:30:00,16:00:00,174.78,174.73,173.85,175.84,19481349
20180416,58224,09:30:00,16:00:00,175.0301,175.82,174.8301,176.19,18860192
20180417,58225,09:30:00,16:00:00,176.49,178.24,176.41,178.9365,20985867
20180418,58226,09:30:00,16:00:00,177.81,177.84,176.88,178.82,17296902
20180419,58227,09:30:00,16:00:00,174.95,172.8,172.66,175.39,29866151
20180420,58228,09:30:00,16:00:00,170.595,165.72,165.43,171.2184,56517994
20180423,58231,09:30:00,16:00:00,166.8348,165.24,164.09,166.92,30196764
20180424,58232,09:30:00,16:00:00,165.67,162.94,161.2201,166.33,29674320
20180425,58233,09:30:00,16:00:00,162.62,163.65,162.41,165.42,24319617
20180426,58234,09:30:00,16:00:00,164.12,164.22,163.37,165.73,23827955
20180427,58235,09:30:00,16:00:00,164.0,162.32,160.63,164.33,31357305
20180430,58238,09:30:00,16:00:00,162.1302,165.26,161.84,167.26,35164680
20180501,58239,09:30:00,16:00:00,166.4102,169.1,165.27,169.2,36951959
20180502,58240,09:30:00,16:00:00,175.225,176.57,173.8,177.75,56303029
20180503,58241,09:30:00,16:00:00,175.88,176.89,174.4411,177.5,29710103
20180504,58242,09:30:00,16:00:00,178.25,183.83,178.17,184.25,49211322
20180507,58245,09:30:00,16:00:00,185.18,185.16,184.75,187.67,37423323
20180508,58246,09:30:00,16:00:00,184.99,186.05,183.665,186.22,23419011
20180509,58247,09:30:00,16:00:00,186.55,187.36,185.22,187.4,20165727
20180510,58248,09:30:00,16:00:00,187.74,190.04,187.65,190.37,24432459
20180511,58249,09:30:00,16:00:00,189.49,188.59,187.45,190.06,20687055
20180514,58252,09:30:00,16:00:00,189.01,188.15,187.86,189.53,16604733
20180515,58253,09:30:00,16:00:00,186.78,186.44,185.1,187.07,20160428
20180516,58254,09:30:00,16:00:00,186.07,188.18,186.0,188.46,16448804
20180517,58255,09:30:00,16:00:00,188.0,186.99,186.36,188.91,14805058
20180518,58256,09:30:00,16:00:00,187.19,186.31,186.13,187.8102,15370990
20180521,58259,09:30:00,16:00:00,188.0,187.63,186.9106,189.27,15852289
20180522,58260,09:30:00,16:00:00,188.375,187.28,186.78,188.88,12133787
20180523,58261,09:30:00,16:00:00,186.35,188.36,185.76,188.5,15299367
20180524,58262,09:30:00,16:00:00,188.77,188.15,186.21,188.84,16361576
20180525,58263,09:30:00,16:00:00,188.23,188.58,187.65,189.65,15025111
20180529,58267,09:30:00,16:00:00,187.6,187.9,186.87,188.75,19142184
20180530,58268,09:30:00,16:00:00,187.72,187.5,186.78,188.0,15413319
20180531,58269,09:30:00,16:00:00,187.22,186.87,186.14,188.23,21914344
20180601,58270,09:30:00,16:00:00,187.9912,190.24,187.75,190.26,20493334
20180604,58273,09:30:00,16:00:00,191.635,191.83,191.35,193.42,22421904
20180605,58274,09:30:00,16:00:00,193.065,193.31,192.36,193.94,18462528
20180606,58275,09:30:00,16:00:00,193.63,193.98,191.92,194.08,17106827
20180607,58276,09:30:00,16:00:00,194.14,193.46,192.335,194.2,16946356
20180608,58277,09:30:00,16:00:00,191.17,191.7,189.77,192.0,22871341
20180611,58280,09:30:00,16:00:00,191.35,191.23,190.21,191.97,15734294
20180612,58281,09:30:00,16:00:00,191.385,192.28,191.15,192.611,14382776
20180613,58282,09:30:00,16:00:00,192.42,190.7,190.44,192.88,17888687
20180614,58283,09:30:00,16:00:00,191.55,190.8,190.22,191.57,18119591
20180615,58284,09:30:00,16:00:00,190.03,188.84,188.26,190.16,49962889
20180618,58287,09:30:00,16:00:00,187.88,188.74,187.2,189.22,14731842
20180619,58288,09:30:00,16:00:00,185.14,185.69,183.45,186.33,27215892
20180620,58289,09:30:00,16:00:00,186.35,186.5,185.73,187.2,16938765
20180621,58290,09:30:00,16:00:00,187.25,185.46,184.94,188.35,18192365
20180622,58291,09:30:00,16:00:00,186.12,184.92,184.7,186.15,19277347
20180625,58294,09:30:00,16:00:00,183.4,182.17,180.73,184.92,25660317
20180626,58295,09:30:00,16:00:00,182.99,184.43,182.54,186.53,21185715
20180627,58296,09:30:00,16:00:00,185.2278,184.16,184.03,187.28,21479386
20180628,58297,09:30:00,16:00:00,184.1,185.5,183.8,186.21,14742535
20180629,58298,09:30:00,16:00:00,186.29,185.11,182.91,187.19,17724895
20180702,58301,09:30:00,16:00:00,183.82,187.18,183.42,187.3,14817398
20180703,58302,09:30:00,13:00:00,187.79,183.92,183.54,187.95,12183662
20180705,58304,09:30:00,16:00:00,185.26,185.4,184.28,186.41,14110859
20180706,58305,09:30:00,16:00:00,185.42,187.97,185.2,188.434,15085964
20180709,58308,09:30:00,16:00:00,189.5,190.58,189.3,190.68,16140002
20180710,58309,09:30:00,16:00:00,190.71,190.35,190.1801,191.28,12863429
20180711,58310,09:30:00,16:00:00,188.5,187.88,187.61,189.7799,15828936
20180712,58311,09:30:00,16:00:00,189.53,191.03,189.31,191.41,15160159
20180713,58312,09:30:00,16:00:00,191.08,191.33,190.9,191.84,10629376
20180716,58315,09:30:00,16:00:00,191.52,190.91,190.415,192.65,12447212
20180717,58316,09:30:00,16:00:00,189.75,191.45,189.2,191.87,12631310
20180718,58317,09:30:00,16:00:00,191.78,190.4,189.93,191.8,11839667
20180719,58318,09:30:00,16:00:00,189.69,191.88,189.69,192.55,16501407
20180720,58319,09:30:00,16:00:00,191.78,191.44,190.17,192.43,16802580
20180723,58322,09:30:00,16:00:00,190.68,191.61,189.56,191.96,12803095
20180724,58323,09:30:00,16:00:00,192.45,193.0,192.05,193.6601,15384470
20180725,58324,09:30:00,16:00:00,193.0602,194.82,192.43,194.85,14239711
20180726,58325,09:30:00,16:00:00,194.61,194.21,193.61,195.96,15951516
20180727,58326,09:30:00,16:00:00,194.99,190.98,190.1,195.19,19919533
20180730,58329,09:30:00,16:00:00,191.9,189.91,189.07,192.2,17067991
20180731,58330,09:30:00,16:00:00,190.3,190.29,189.34,192.14,26507811
20180801,58331,09:30:00,16:00:00,199.13,201.5,197.31,201.76,57751935
20180802,58332,09:30:00,16:00:00,200.58,207.39,200.35,208.38,54663281
20180803,58333,09:30:00,16:00:00,207.03,207.99,205.4803,208.74,27774407
20180806,58336,09:30:00,16:00:00,208.0,209.07,207.07,209.25,22141553
20180807,58337,09:30:00,16:00:00,209.32,207.11,206.76,209.5,21797120
20180808,58338,09:30:00,16:00:00,206.05,207.25,204.52,207.81,18152418
20180809,58339,09:30:00,16:00:00,207.28,208.88,207.2,209.78,20063553
20180810,58340,09:30:00,16:00:00,207.36,207.53,206.67,209.1,19530374
20180813,58343,09:30:00,16:00:00,207.7,208.87,207.7,210.952,22457190
20180814,58344,09:30:00,16:00:00,210.155,209.75,208.26,210.56,15654956
20180815,58345,09:30:00,16:00:00,209.22,210.24,208.33,210.74,23919567
20180816,58346,09:30:00,16:00:00,211.75,213.32,211.47,213.8121,22979023
20180817,58347,09:30:00,16:00:00,213.44,217.58,213.16,217.95,29921895
20180820,58350,09:30:00,16:00:00,218.1,215.46,215.11,219.18,24342020
20180821,58351,09:30:00,16:00:00,216.8,215.04,214.025,217.19,21763937
20180822,58352,09:30:00,16:00:00,214.1,215.05,213.84,216.36,15513205
20180823,58353,09:30:00,16:00:00,214.65,215.49,214.6,217.05,15839810
20180824,58354,09:30:00,16:00:00,216.6,216.16,215.11,216.9,14876978
20180827,58357,09:30:00,16:00:00,217.15,217.94,216.33,218.74,17189122
20180828,58358,09:30:00,16:00:00,219.01,219.7,218.92,220.54,19369520
20180829,58359,09:30:00,16:00:00,220.15,222.98,219.41,223.49,23094992
20180830,58360,09:30:00,16:00:00,223.25,225.03,222.4,228.26,41524674
20180831,58361,09:30:00,16:00:00,226.51,227.63,226.21,228.87,35613426
20180904,58365,09:30:00,16:00:00,228.41,228.36,226.63,229.18,22167149
20180905,58366,09:30:00,16:00:00,228.99,226.87,225.1,229.67,27871456
20180906,58367,09:30:00,16:00:00,226.23,223.1,221.3,227.35,28755160
