Date,MJD,OpenTime,CloseTime,OpenPrice,ClosePrice,MinPrice,MaxPrice,Quantity
20160404,57482,09:30:00,16:00:00,110.42,111.05,110.27,112.19,33117431
20160405,57483,09:30:00,16:00:00,109.51,109.81,109.42,110.73,22820361
20160406,57484,09:30:00,16:00:00,110.23,110.96,109.2,110.98,22838008
20160407,57485,09:30:00,16:00:00,109.95,108.54,108.121,110.42,26119019
20160408,57486,09:30:00,16:00:00,108.91,108.66,108.17,109.77,20923632
20160411,57489,09:30:00,16:00:00,108.97,109.02,108.83,110.61,24182138
20160412,57490,09:30:00,16:00:00,109.34,110.44,108.66,110.5,23641502
20160413,57491,09:30:00,16:00:00,110.8,112.04,110.8,112.34,29014849
20160414,57492,09:30:00,16:00:00,111.62,112.1,111.33,112.39,22679091
20160415,57493,09:30:00,16:00:00,112.11,109.85,109.73,112.3,39832636
20160418,57496,09:30:00,16:00:00,108.89,107.48,106.94,108.95,43275815
20160419,57497,09:30:00,16:00:00,107.88,106.91,106.23,108.0,28286965
20160420,57498,09:30:00,16:00:00,106.64,107.13,106.06,108.09,24898691
20160421,57499,09:30:00,16:00:00,106.93,105.97,105.52,106.93,27326371
20160422,57500,09:30:00,16:00:00,105.01,105.68,104.62,106.48,29829354
20160425,57503,09:30:00,16:00:00,105.0,105.08,104.51,105.65,24526461
20160426,57504,09:30:00,16:00:00,103.91,104.35,103.91,105.3,35446619
20160427,57505,09:30:00,16:00:00,96.0,97.82,95.68,98.7,96134826
20160428,57506,09:30:00,16:00:00,97.61,94.83,94.25,97.88,71920349
20160429,57507,09:30:00,16:00:00,93.99,93.74,92.51,94.72,58815245
20160502,57510,09:30:00,16:00:00,93.965,93.65,92.4,94.08,41993013
20160503,57511,09:30:00,16:00:00,94.2,95.18,93.68,95.74,49519833
20160504,57512,09:30:00,16:00:00,95.2,94.19,93.82,95.9,34008936
20160505,57513,09:30:00,16:00:00,94.0,93.24,92.68,94.07,30844797
20160506,57514,09:30:00,16:00:00,93.37,92.72,91.85,93.45,39163303
20160509,57517,09:30:00,16:00:00,93.0,92.83,92.59,93.77,28650704
20160510,57518,09:30:00,16:00:00,93.33,93.42,92.11,93.57,30179754
20160511,57519,09:30:00,16:00:00,93.48,92.51,92.46,93.57,25055494
20160512,57520,09:30:00,16:00:00,92.72,90.34,89.47,92.78,67434122
20160513,57521,09:30:00,16:00:00,90.0,90.52,90.0,91.67,38642246
20160516,57524,09:30:00,16:00:00,92.39,93.88,91.65,94.39,52710119
20160517,57525,09:30:00,16:00:00,94.55,93.49,93.01,94.7,39766077
20160518,57526,09:30:00,16:00:00,94.16,94.56,93.89,95.21,35964002
20160519,57527,09:30:00,16:00:00,94.64,94.2,93.57,94.64,24051239
20160520,57528,09:30:00,16:00:00,94.64,95.22,94.52,95.43,27064270
20160523,57531,09:30:00,16:00:00,95.87,96.43,95.67,97.19,33452172
20160524,57532,09:30:00,16:00:00,97.22,97.9,96.84,98.09,30700723
20160525,57533,09:30:00,16:00:00,98.67,99.62,98.11,99.74,34071572
20160526,57534,09:30:00,16:00:00,99.68,100.41,98.64,100.73,35793404
20160527,57535,09:30:00,16:00:00,99.44,100.35,99.245,100.47,31181847
20160531,57539,09:30:00,16:00:00,99.6,99.82,98.82,100.4,36889948
20160601,57540,09:30:00,16:00:00,99.02,98.46,98.33,99.54,26736038
20160602,57541,09:30:00,16:00:00,97.6,97.72,96.63,97.84,36186856
20160603,57542,09:30:00,16:00:00,97.79,97.92,97.45,98.27,24228840
20160606,57545,09:30:00,16:00:00,97.99,98.63,97.55,101.89,21293639
20160607,57546,09:30:00,16:00:00,99.25,99.03,98.96,99.87,20153693
20160608,57547,09:30:00,16:00:00,99.02,98.94,98.68,99.56,18310872
20160609,57548,09:30:00,16:00:00,98.5,99.65,98.46,99.99,23701675
20160610,57549,09:30:00,16:00:00,98.53,98.83,98.48,99.3457,27444058
20160613,57552,09:30:00,16:00:00,98.69,97.34,97.1,99.12,34059491
20160614,57553,09:30:00,16:00:00,97.32,97.46,96.75,98.475,28797521
20160615,57554,09:30:00,16:00:00,97.82,97.14,97.03,98.41,25916727
20160616,57555,09:30:00,16:00:00,96.45,97.55,96.07,97.75,28283217
20160617,57556,09:30:00,16:00:00,96.62,95.33,95.3,96.65,49882906
20160620,57559,09:30:00,16:00:00,96.0,95.1,95.03,96.57,31102481
20160621,57560,09:30:00,16:00:00,94.94,95.91,94.676,96.35,31765205
20160622,57561,09:30:00,16:00:00,96.25,95.55,95.35,96.89,25956610
20160623,57562,09:30:00,16:00:00,95.94,96.1,95.25,96.29,29085470
20160624,57563,09:30:00,16:00:00,92.91,93.4,92.65,94.655,59393386
20160627,57566,09:30:00,16:00:00,93.0,92.07,91.5,93.05,40869840
20160628,57567,09:30:00,16:00:00,92.9,93.59,92.14,93.66,35714853
20160629,57568,09:30:00,16:00:00,93.97,94.4,93.63,94.55,32863972
20160630,57569,09:30:00,16:00:00,94.44,95.6,94.3,95.77,31377053
20160701,57570,09:30:00,16:00:00,95.49,95.89,95.33,96.465,22909848
20160705,57574,09:30:00,16:00:00,95.39,94.99,94.46,95.4,23764383
20160706,57575,09:30:00,16:00:00,94.6,95.53,94.37,95.66,28435401
20160707,57576,09:30:00,16:00:00,95.7,95.94,95.62,96.5,21841869
20160708,57577,09:30:00,16:00:00,96.49,96.68,96.05,96.89,25686079
20160711,57580,09:30:00,16:00:00,96.75,96.98,96.74,97.65,21238450
20160712,57581,09:30:00,16:00:00,97.17,97.42,97.12,97.7,21515371
20160713,57582,09:30:00,16:00:00,97.41,96.87,96.84,97.67,23454134
20160714,57583,09:30:00,16:00:00,97.39,98.79,97.32,98.99,35446879
20160715,57584,09:30:00,16:00:00,98.92,98.78,98.5,99.3,27147216
20160718,57587,09:30:00,16:00:00,98.7,99.83,98.6,100.13,33571981
20160719,57588,09:30:00,16:00:00,99.56,99.87,99.34,100.0,21134698
20160720,57589,09:30:00,16:00:00,100.0,99.96,99.735,100.46,23745263
20160721,57590,09:30:00,16:00:00,99.83,99.4,99.13,101.0,28012390
20160722,57591,09:30:00,16:00:00,99.26,98.66,98.31,99.3,25676817
20160725,57594,09:30:00,16:00:00,98.25,97.34,96.92,98.84,35282236
20160726,57595,09:30:00,16:00:00,96.82,96.67,96.42,97.97,38043724
20160727,57596,09:30:00,16:00:00,104.265,103.03,102.75,104.35,77500207
20160728,57597,09:30:00,16:00:00,102.83,104.34,102.82,104.45,33621370
20160729,57598,09:30:00,16:00:00,104.19,104.19,103.68,104.55,24377123
20160801,57601,09:30:00,16:00:00,104.41,106.05,104.41,106.15,34171945
20160802,57602,09:30:00,16:00:00,106.05,104.48,104.0,106.07,29955381
20160803,57603,09:30:00,16:00:00,104.81,105.79,104.77,105.84,26115448
20160804,57604,09:30:00,16:00:00,105.58,105.87,105.28,106.0,22869245
20160805,57605,09:30:00,16:00:00,106.27,107.48,106.18,107.65,31782537
20160808,57608,09:30:00,16:00:00,107.52,108.37,107.16,108.37,24377036
20160809,57609,09:30:00,16:00:00,108.23,108.81,108.01,108.94,23411220
20160810,57610,09:30:00,16:00:00,108.71,108.0,107.76,108.9,21787912
20160811,57611,09:30:00,16:00:00,108.52,107.93,107.85,108.93,21409577
20160812,57612,09:30:00,16:00:00,107.78,108.18,107.78,108.44,16895054
20160815,57615,09:30:00,16:00:00,108.14,109.51,108.08,109.54,22737565
20160816,57616,09:30:00,16:00:00,109.63,109.39,109.21,110.23,28190195
20160817,57617,09:30:00,16:00:00,109.1,109.22,108.34,109.37,22302993
20160818,57618,09:30:00,16:00:00,109.23,109.08,109.02,109.6,17965197
20160819,57619,09:30:00,16:00:00,108.77,109.36,108.36,109.69,23072361
20160822,57622,09:30:00,16:00:00,108.86,108.51,107.85,109.04,23083348
20160823,57623,09:30:00,16:00:00,108.59,108.85,108.53,109.32,17631082
20160824,57624,09:30:00,16:00:00,108.565,108.03,107.68,108.75,20941685
20160825,57625,09:30:00,16:00:00,107.39,107.57,106.68,107.88,22322853
20160826,57626,09:30:00,16:00:00,107.41,106.94,106.31,107.95,25137942
20160829,57629,09:30:00,16:00:00,106.62,106.82,106.29,107.44,23116915
20160830,57630,09:30:00,16:00:00,105.8,106.0,105.5,106.5,21774647
20160831,57631,09:30:00,16:00:00,105.66,106.1,105.64,106.5699,24975392
20160901,57632,09:30:00,16:00:00,106.14,106.73,105.62,106.8,21738701
20160902,57633,09:30:00,16:00:00,107.7,107.73,106.82,108.0,23093375
20160906,57637,09:30:00,16:00:00,107.9,107.68,107.51,108.3,21733858
20160907,57638,09:30:00,16:00:00,107.83,108.36,107.07,108.76,38764641
20160908,57639,09:30:00,16:00:00,107.25,105.52,105.24,107.27,47478420
20160909,57640,09:30:00,16:00:00,104.64,103.13,103.13,105.72,41398069
20160912,57643,09:30:00,16:00:00,102.65,105.44,102.53,105.72,40550170
20160913,57644,09:30:00,16:00:00,107.51,108.04,107.24,108.79,55280349
20160914,57645,09:30:00,16:00:00,108.73,111.8308,108.6,113.03,104275429
20160915,57646,09:30:00,16:00:00,113.86,115.57,113.49,115.73,82312884
20160916,57647,09:30:00,16:00:00,115.12,114.92,114.04,116.13,69497316
20160919,57650,09:30:00,16:00:00,115.19,113.58,113.25,116.18,43023169
20160920,57651,09:30:00,16:00:00,113.05,113.57,112.51,114.12,31218455
20160921,57652,09:30:00,16:00:00,113.85,113.55,112.441,113.989,31836074
20160922,57653,09:30:00,16:00:00,114.35,114.62,114.0,114.94,28016361
20160923,57654,09:30:00,16:00:00,114.42,112.71,111.55,114.79,49385626
20160926,57657,09:30:00,16:00:00,111.64,112.88,111.55,113.39,26647635
20160927,57658,09:30:00,16:00:00,113.0,113.09,112.34,113.18,21858993
20160928,57659,09:30:00,16:00:00,113.69,113.95,113.43,114.64,26915708
20160929,57660,09:30:00,16:00:00,113.16,112.17,111.8,113.8,33146393
20160930,57661,09:30:00,16:00:00,112.46,112.97,111.8,113.37,32476353
20161003,57664,09:30:00,16:00:00,112.71,112.52,112.28,113.05,19565086
20161004,57665,09:30:00,16:00:00,113.06,113.0,112.63,114.31,27469550
20161005,57666,09:30:00,16:00:00,113.4,113.05,112.69,113.66,19239952
20161006,57667,09:30:00,16:00:00,113.7,113.89,113.13,114.34,26192821
20161007,57668,09:30:00,16:00:00,114.31,114.06,113.51,114.56,22510032
20161010,57671,09:30:00,16:00:00,115.02,116.06,114.72,116.75,32618924
20161011,57672,09:30:00,16:00:00,117.7,116.36,116.2,118.69,56611292
20161012,57673,09:30:00,16:00:00,117.35,117.34,116.75,117.98,34929158
20161013,57674,09:30:00,16:00:00,116.79,116.98,115.72,117.44,32418735
20161014,57675,09:30:00,16:00:00,117.88,117.66,117.13,118.17,31252853
20161017,57678,09:30:00,16:00:00,117.33,117.55,116.78,117.84,21158426
20161018,57679,09:30:00,16:00:00,118.18,117.47,117.45,118.21,20407006
20161019,57680,09:30:00,16:00:00,117.25,117.12,113.8,117.76,18091743
20161020,57681,09:30:00,16:00:00,116.86,117.06,116.33,117.38,22186538
20161021,57682,09:30:00,16:00:00,116.81,116.6,116.28,116.91,20678034
20161024,57685,09:30:00,16:00:00,117.1,117.65,117.0,117.74,20872263
20161025,57686,09:30:00,16:00:00,117.95,118.25,117.31,118.36,35255355
20161026,57687,09:30:00,16:00:00,114.31,115.59,113.31,115.7,58922108
20161027,57688,09:30:00,16:00:00,115.39,114.51,114.1,115.86,25916493
20161028,57689,09:30:00,16:00:00,113.87,113.69,113.45,115.21,32908302
20161031,57692,09:30:00,16:00:00,113.65,113.54,113.2,114.23,22280706
20161101,57693,09:30:00,16:00:00,113.46,111.46,110.53,113.77,38737604
20161102,57694,09:30:00,16:00:00,111.4,111.59,111.23,112.35,24361631
20161103,57695,09:30:00,16:00:00,110.98,109.83,109.55,111.46,22978091
20161104,57696,09:30:00,16:00:00,108.53,108.84,108.11,110.25,27064560
20161107,57699,09:30:00,16:00:00,110.08,110.41,109.46,110.51,29466171
20161108,57700,09:30:00,16:00:00,110.31,111.06,109.7,111.72,21637087
20161109,57701,09:30:00,16:00:00,109.88,110.88,108.05,111.32,50669596
20161110,57702,09:30:00,16:00:00,111.09,107.76,105.83,111.09,52179019
20161111,57703,09:30:00,16:00:00,107.12,108.43,106.55,108.87,31498913
20161114,57706,09:30:00,16:00:00,107.71,105.71,104.08,107.809,46525222
20161115,57707,09:30:00,16:00:00,106.57,107.11,106.1593,107.68,29036695
20161116,57708,09:30:00,16:00:00,106.7,110.04,106.6,110.23,35611373
20161117,57709,09:30:00,16:00:00,109.81,109.95,108.83,110.35,24765050
20161118,57710,09:30:00,16:00:00,109.72,110.04,109.66,110.54,23047716
20161121,57713,09:30:00,16:00:00,110.12,111.75,110.01,111.99,25261305
20161122,57714,09:30:00,16:00:00,111.95,111.8,111.4,112.42,20377328
20161123,57715,09:30:00,16:00:00,111.36,111.23,110.33,111.51,22896574
20161125,57717,09:30:00,13:00:00,111.13,111.77,110.95,111.87,10393853
20161128,57720,09:30:00,16:00:00,111.43,111.57,111.39,112.465,23426933
20161129,57721,09:30:00,16:00:00,110.78,111.445,110.07,112.03,25953659
20161130,57722,09:30:00,16:00:00,111.6,110.52,110.27,112.2,31155154
20161201,57723,09:30:00,16:00:00,110.365,109.47,109.03,110.94,32131289
20161202,57724,09:30:00,16:00:00,109.17,109.86,108.85,110.09,22397274
20161205,57727,09:30:00,16:00:00,110.0,109.09,108.25,110.03,29177538
20161206,57728,09:30:00,16:00:00,109.5,109.92,109.19,110.36,23260413
20161207,57729,09:30:00,16:00:00,109.26,111.03,109.16,111.19,27131399
20161208,57730,09:30:00,16:00:00,110.86,112.12,110.6,112.43,23902481
20161209,57731,09:30:00,16:00:00,112.31,113.84,112.31,114.7,30835490
20161212,57734,09:30:00,16:00:00,113.29,113.3,112.49,115.0,23770895
20161213,57735,09:30:00,16:00:00,113.84,115.195,113.75,115.92,36801462
20161214,57736,09:30:00,16:00:00,115.04,115.19,114.98,116.2,30309451
20161215,57737,09:30:00,16:00:00,115.38,115.82,115.23,116.73,26756272
20161216,57738,09:30:00,16:00:00,116.47,115.96,115.645,116.5,36278333
20161219,57741,09:30:00,16:00:00,115.8,116.64,115.75,117.38,22303463
20161220,57742,09:30:00,16:00:00,116.74,116.95,116.68,117.5,17552226
20161221,57743,09:30:00,16:00:00,116.8,117.06,116.78,117.4,16569547
20161222,57744,09:30:00,16:00:00,116.35,116.29,115.64,116.51,22925654
20161223,57745,09:30:00,16:00:00,115.59,116.52,115.59,116.52,12718607
20161227,57749,09:30:00,16:00:00,116.52,117.26,116.49,117.8,16211221
20161228,57750,09:30:00,16:00:00,117.52,116.76,116.2,118.0166,18099108
20161229,57751,09:30:00,16:00:00,116.45,116.73,116.4,117.1095,13350886
20161230,57752,09:30:00,16:00:00,116.65,115.82,115.43,117.2,26858237
