Date,MJD,OpenTime,CloseTime,OpenPrice,ClosePrice,MinPrice,MaxPrice,Quantity
20200102,58850,09:30:00,09:59:59,296.24,297.97,295.19,298.15,5087292
20200102,58850,10:00:00,10:59:59,297.99,298.11,296.595,298.41,5186762
20200102,58850,11:00:00,11:59:58,298.13,298.41,297.45,298.75,3647191
20200102,58850,12:00:00,12:59:59,298.41,298.7007,298.05,298.8,2153132
20200102,58850,13:00:00,13:59:59,298.707,298.44,298.1,298.73,1767683
20200102,58850,14:00:00,14:59:59,298.44,299.08,298.06,299.157,2602643
20200102,58850,15:00:00,16:00:00,299.08,300.35,299.04,300.6,7914840
20200103,58851,09:30:00,09:59:59,297.15,299.2016,296.5,300.5699,6867143
20200103,58851,10:00:00,10:59:59,299.18,298.64,297.6,299.6,4720149
20200103,58851,11:00:00,11:59:59,298.67,299.35,297.94,299.84,3203187
20200103,58851,12:00:00,12:59:58,299.35,300.1903,299.31,300.58,3010648
20200103,58851,13:00:00,13:59:59,300.22,299.3859,298.77,300.39,2587591
20200103,58851,14:00:01,14:59:59,299.3757,299.825,298.83,299.94,1858122
20200103,58851,15:00:01,16:00:00,299.81,297.43,297.35,300.04,6483528
20200106,58854,09:30:00,09:59:59,293.79,296.84,292.7501,296.99,5354634
20200106,58854,10:00:00,10:59:58,296.88,298.04,296.2254,298.239,3969873
20200106,58854,11:00:00,11:59:58,298.07,298.458,297.65,299.64,3567459
20200106,58854,12:00:01,12:59:59,298.44,298.125,297.14,298.46,2299452
20200106,58854,13:00:03,13:59:59,298.1549,299.1932,298.04,299.37,1864922
20200106,58854,14:00:00,14:59:59,299.19,299.38,298.98,299.96,2386723
20200106,58854,15:00:00,16:00:00,299.38,299.8,298.94,299.88,4628790
20200107,58855,09:30:00,09:59:57,299.84,298.8245,297.75,300.9,4862296
20200107,58855,10:00:00,10:59:59,298.89,299.4031,297.48,299.57,4197305
20200107,58855,11:00:00,11:59:59,299.38,298.93,298.55,299.8832,2508186
20200107,58855,12:00:00,12:59:59,298.9499,299.57,298.65,299.65,1574634
20200107,58855,13:00:03,13:59:59,299.5735,300.07,299.5735,300.41,1833632
20200107,58855,14:00:00,14:59:59,300.0745,299.002,298.96,300.1,1576105
20200107,58855,15:00:00,16:00:00,299.01,298.39,297.95,299.5643,4478291
20200108,58856,09:30:00,09:59:58,297.16,298.37,297.156,299.1,3240054
20200108,58856,10:00:00,10:59:59,298.38,297.73,297.37,298.76,2787197
20200108,58856,11:00:00,11:59:59,297.73,300.09,297.5,300.21,4336373
20200108,58856,12:00:00,12:59:59,300.09,302.6313,300.0799,303.04,5062490
20200108,58856,13:00:00,13:59:58,302.645,302.6032,302.4,303.23,2402324
20200108,58856,14:00:00,14:59:59,302.6,303.07,302.53,303.09,1656432
20200108,58856,15:00:00,16:00:00,303.07,303.19,302.24,304.4399,7879075
20200109,58857,09:30:00,09:59:59,307.235,308.3,306.87,308.8994,6859882
20200109,58857,10:00:00,10:59:59,308.29,309.1069,307.42,309.46,5135070
