Date,MJD,OpenTime,CloseTime,OpenPrice,ClosePrice,MinPrice,MaxPrice,Quantity
20190102,58485,09:30:00,16:00:00,154.89,157.92,154.23,158.85,27326433
20190103,58486,09:30:00,16:00:00,143.98,142.19,142.0,145.72,76057300
20190104,58487,09:30:00,16:00:00,144.53,148.26,143.8,148.5499,49704799
20190107,58490,09:30:00,16:00:00,148.7,147.93,145.9,148.83,47460168
20190108,58491,09:30:00,16:00:00,149.56,150.75,148.52,151.82,34088851
20190109,58492,09:30:00,16:00:00,151.29,153.31,149.63,154.53,39044758
20190110,58493,09:30:00,16:00:00,152.5,153.8,150.86,153.97,27809795
20190111,58494,09:30:00,16:00:00,152.88,152.29,151.51,153.7,22970285
20190114,58497,09:30:00,16:00:00,150.85,150.0,149.22,151.27,27246157
20190115,58498,09:30:00,16:00:00,150.27,153.07,150.05,153.39,22525672
20190116,58499,09:30:00,16:00:00,153.08,154.94,153.0,155.88,25458995
20190117,58500,09:30:00,16:00:00,154.2,155.86,153.26,157.66,26009193
20190118,58501,09:30:00,16:00:00,157.5,156.82,155.9806,157.88,28069860
20190122,58505,09:30:00,16:00:00,156.41,153.3,152.62,156.73,25320463
20190123,58506,09:30:00,16:00:00,154.15,153.92,151.7,155.14,19962877
20190124,58507,09:30:00,16:00:00,154.11,152.7,151.74,154.48,20988381
20190125,58508,09:30:00,16:00:00,155.48,157.76,154.32,158.13,29175119
20190128,58511,09:30:00,16:00:00,155.79,156.3,153.66,156.33,21630722
20190129,58512,09:30:00,16:00:00,156.25,154.68,154.11,158.13,29235708
20190130,58513,09:30:00,16:00:00,163.25,165.25,160.23,166.15,52935890
20190131,58514,09:30:00,16:00:00,166.11,166.44,164.56,169.0,33855861
20190201,58515,09:30:00,16:00:00,166.96,166.52,165.93,168.98,27803927
20190204,58518,09:30:00,16:00:00,167.41,171.25,167.28,171.655,26801232
20190205,58519,09:30:00,16:00:00,172.86,174.18,172.3501,175.08,31493874
20190206,58520,09:30:00,16:00:00,174.65,174.24,172.8531,175.57,23665466
20190207,58521,09:30:00,16:00:00,172.4,170.94,170.34,173.94,26259322
20190208,58522,09:30:00,16:00:00,168.99,170.41,168.42,170.66,20459079
20190211,58525,09:30:00,16:00:00,171.05,169.43,169.25,171.21,17360287
20190212,58526,09:30:00,16:00:00,170.1,170.89,169.7,171.0,18186161
20190213,58527,09:30:00,16:00:00,171.39,170.18,169.92,172.48,18493943
20190214,58528,09:30:00,16:00:00,169.71,170.8,169.38,171.2615,17550480
20190215,58529,09:30:00,16:00:00,171.25,170.42,169.75,171.7,20923397
20190219,58533,09:30:00,16:00:00,169.71,170.93,169.49,171.44,14993519
20190220,58534,09:30:00,16:00:00,171.19,172.03,170.99,173.32,19661694
20190221,58535,09:30:00,16:00:00,171.8,171.06,170.3,172.37,15013361
20190222,58536,09:30:00,16:00:00,171.58,172.97,171.38,173.0,15993905
20190225,58539,09:30:00,16:00:00,174.16,174.23,173.95,175.87,18871485
20190226,58540,09:30:00,16:00:00,173.71,174.33,173.1732,175.3,14846716
20190227,58541,09:30:00,16:00:00,173.21,174.87,172.73,175.0,16214321
20190228,58542,09:30:00,16:00:00,174.32,173.15,172.92,174.91,19634287
20190301,58543,09:30:00,16:00:00,174.28,174.97,172.89,175.15,21365280
20190304,58546,09:30:00,16:00:00,175.69,175.85,173.97,177.75,23266080
20190305,58547,09:30:00,16:00:00,175.94,175.53,174.54,176.0,16494242
20190306,58548,09:30:00,16:00:00,174.67,174.52,173.94,175.49,17232484
20190307,58549,09:30:00,16:00:00,173.87,172.5,172.02,174.44,21295972
20190308,58550,09:30:00,16:00:00,170.32,172.91,169.5,173.07,20590021
20190311,58553,09:30:00,16:00:00,175.49,178.9,175.35,179.12,26070440
20190312,58554,09:30:00,16:00:00,180.0,180.91,179.37,182.67,27135185
20190313,58555,09:30:00,16:00:00,182.25,181.71,180.92,183.3,26473029
20190314,58556,09:30:00,16:00:00,183.9,183.73,182.56,184.1,20320029
20190315,58557,09:30:00,16:00:00,184.85,186.12,183.74,187.33,34229266
20190318,58560,09:30:00,16:00:00,185.8,188.02,185.79,188.39,22048879
20190319,58561,09:30:00,16:00:00,188.35,186.53,185.92,188.99,27690048
