Date,MJD,OpenTime,CloseTime,OpenPrice,ClosePrice,MinPrice,MaxPrice,Quantity
20210104,59218,09:30:00,16:00:00,133.52,129.41,126.76,133.6116,116222276
20210105,59219,09:30:00,16:00:00,128.89,131.01,128.43,131.74,79417408
20210106,59220,09:30:00,16:00:00,127.72,126.6,126.382,131.0499,131672971
20210107,59221,09:30:00,16:00:00,128.36,130.86,127.86,131.63,84621792
20210108,59222,09:30:00,16:00:00,132.43,132.05,130.23,132.63,88269660
20210111,59225,09:30:00,16:00:00,129.19,128.98,128.5,130.17,80877308
20210112,59226,09:30:00,16:00:00,128.5,128.8,126.86,129.69,77136784
20210113,59227,09:30:00,16:00:00,128.76,130.89,128.49,131.45,76104233
20210114,59228,09:30:00,16:00:00,130.8,128.91,128.76,131.0,73915509
20210115,59229,09:30:00,16:00:00,128.78,127.14,127.0,130.2242,86604592
20210119,59233,09:30:00,16:00:00,127.78,127.83,126.938,128.71,67930303
20210120,59234,09:30:00,16:00:00,128.66,132.03,128.55,132.49,86113684
20210121,59235,09:30:00,16:00:00,133.8,136.87,133.59,139.67,98533023
20210122,59236,09:30:00,16:00:00,136.28,138.98,135.02,139.85,89834743
20210125,59239,09:30:00,16:00:00,143.07,142.92,136.54,145.09,128058163
20210126,59240,09:30:00,16:00:00,143.6,143.16,141.37,144.3,78950739
20210127,59241,09:30:00,16:00:00,143.43,142.06,140.41,144.3,103691560
20210128,59242,09:30:00,16:00:00,139.52,137.09,136.7,141.99,115820246
20210129,59243,09:30:00,16:00:00,135.83,131.96,130.21,136.74,146228821
20210201,59246,09:30:00,16:00:00,133.75,134.14,130.93,135.38,89738823
20210202,59247,09:30:00,16:00:00,135.73,134.98,134.61,136.31,60390874
20210203,59248,09:30:00,16:00:00,135.76,133.94,133.61,135.77,66783680
20210204,59249,09:30:00,16:00:00,136.3,137.39,134.59,137.4,66362336
20210205,59250,09:30:00,16:00:00,137.35,136.76,135.86,137.42,60115803
20210208,59253,09:30:00,16:00:00,136.03,136.91,134.92,136.96,57413482
20210209,59254,09:30:00,16:00:00,136.62,136.01,135.85,137.877,54728759
20210210,59255,09:30:00,16:00:00,136.48,135.39,134.4,136.99,55561879
20210211,59256,09:30:00,16:00:00,135.9,135.13,133.77,136.39,51222894
20210212,59257,09:30:00,16:00:00,134.35,135.34,133.6921,135.53,45514121
20210216,59261,09:30:00,16:00:00,135.49,133.19,132.79,136.01,64539072
20210217,59262,09:30:00,16:00:00,131.25,130.84,129.47,132.22,79043528
20210218,59263,09:30:00,16:00:00,129.2,129.71,127.41,129.995,79288757
20210219,59264,09:30:00,16:00:00,130.24,129.87,128.8,130.71,69724709
20210222,59267,09:30:00,16:00:00,128.01,126.0,125.6,129.72,86240055
20210223,59268,09:30:00,16:00:00,123.76,125.86,118.39,126.71,129109274
20210224,59269,09:30:00,16:00:00,124.94,125.35,122.23,125.56,91437355
20210225,59270,09:30:00,16:00:00,124.68,121.0,120.54,126.4585,121421740
20210226,59271,09:30:00,16:00:00,122.59,121.3,121.2,124.85,113335356
20210301,59274,09:30:00,16:00:00,123.75,127.79,122.79,127.93,95389081
20210302,59275,09:30:00,16:00:00,128.41,125.17,125.01,128.72,77013242
20210303,59276,09:30:00,16:00:00,124.81,122.06,121.84,125.71,90328467
20210304,59277,09:30:00,16:00:00,121.75,120.13,118.62,123.6,138655432
20210305,59278,09:30:00,16:00:00,120.98,121.42,117.57,121.935,124764493
20210308,59281,09:30:00,16:00:00,120.93,116.36,116.21,121.0,125269175
20210309,59282,09:30:00,16:00:00,119.03,121.085,118.79,122.06,104222214
20210310,59283,09:30:00,16:00:00,121.69,119.98,119.45,122.17,91063941
20210311,59284,09:30:00,16:00:00,122.54,121.96,121.26,123.21,83844267
20210312,59285,09:30:00,16:00:00,120.4,121.03,119.16,121.17,73738081
20210315,59288,09:30:00,16:00:00,121.41,123.99,120.42,124.0,75634879
20210316,59289,09:30:00,16:00:00,125.7,125.57,124.715,127.22,97036734
20210317,59290,09:30:00,16:00:00,124.05,124.76,122.336,125.8599,94522314
20210318,59291,09:30:00,16:00:00,122.88,120.53,120.32,123.18,100448813
20210319,59292,09:30:00,16:00:00,119.9,119.99,119.675,121.43,141529800
20210322,59295,09:30:00,16:00:00,120.33,123.39,120.26,123.87,77966679
20210323,59296,09:30:00,16:00:00,123.33,122.54,122.14,124.24,79783041
20210324,59297,09:30:00,16:00:00,122.82,120.09,120.065,122.9,74047546
20210325,59298,09:30:00,16:00:00,119.54,120.59,119.0,121.66,82828048
20210326,59299,09:30:00,16:00:00,120.35,121.21,118.92,121.48,80367868
20210329,59302,09:30:00,16:00:00,121.65,121.39,120.7299,122.58,65724989
20210330,59303,09:30:00,16:00:00,120.11,119.9,118.86,120.4031,72690297
20210331,59304,09:30:00,16:00:00,121.65,122.15,121.15,123.52,98395654
20210401,59305,09:30:00,15:59:59,123.66,122.99,122.49,124.18,58233696
20210405,59309,09:30:00,16:00:00,123.87,125.9,123.07,126.1601,75046623
20210406,59310,09:30:00,16:00:00,126.5,126.21,125.65,127.13,67834528
20210407,59311,09:30:00,16:00:00,125.83,127.9,125.14,127.92,71137561
20210408,59312,09:30:00,16:00:00,128.95,130.36,128.52,130.39,76289360
20210409,59313,09:30:00,16:00:00,129.8,132.995,129.47,133.04,90330721
20210412,59316,09:30:00,16:00:00,132.52,131.24,130.63,132.85,75856048
20210413,59317,09:30:00,16:00:00,132.44,134.43,131.93,134.66,75945345
20210414,59318,09:30:00,16:00:00,134.94,132.03,131.655,135.0,72563775
20210415,59319,09:30:00,16:00:00,133.82,134.5,133.64,135.0,74990901
20210416,59320,09:30:00,16:00:00,134.3,134.16,133.28,134.67,69933441
20210419,59323,09:30:00,16:00:00,133.51,134.84,133.34,135.47,70428351
20210420,59324,09:30:00,16:00:00,135.02,133.11,131.81,135.53,81110773
20210421,59325,09:30:00,16:00:00,132.36,133.5,131.3001,133.75,59573738
20210422,59326,09:30:00,16:00:00,133.04,131.94,131.41,134.15,71730622
20210423,59327,09:30:00,16:00:00,132.16,134.3,132.16,135.12,62205133
20210426,59330,09:30:00,16:00:00,134.83,134.72,133.56,135.06,55276578
20210427,59331,09:30:00,16:00:00,135.01,134.39,134.11,135.41,56241101
20210428,59332,09:30:00,16:00:00,134.31,133.58,133.08,135.02,75717298
20210429,59333,09:30:00,16:00:00,136.47,133.48,132.45,137.07,125106472
20210430,59334,09:30:00,15:59:59,131.78,131.52,131.065,133.56,75282422
20210503,59337,09:30:00,16:00:00,132.04,132.54,131.83,134.07,63800156
20210504,59338,09:30:00,16:00:00,131.19,127.96,126.7,131.4899,106682984
20210505,59339,09:30:00,16:00:00,129.2,128.1,127.97,130.45,71037272
20210506,59340,09:30:00,16:00:00,127.89,129.74,127.13,129.75,67152118
20210507,59341,09:30:00,16:00:00,130.85,130.21,129.475,131.2582,61999617
20210510,59344,09:30:00,16:00:00,129.41,126.85,126.81,129.54,65796995
20210511,59345,09:30:00,16:00:00,123.5,125.91,122.77,126.27,95082593
20210512,59346,09:30:00,16:00:00,123.4,122.82,122.25,124.64,84047467
20210513,59347,09:30:00,16:00:00,124.58,124.97,124.26,126.15,89313760
20210514,59348,09:30:00,16:00:00,126.25,127.45,125.85,127.89,69588247
20210517,59351,09:30:00,16:00:00,126.82,126.27,125.17,126.93,59600498
20210518,59352,09:30:00,16:00:00,126.56,124.85,124.78,126.99,52250785
20210519,59353,09:30:00,16:00:00,123.16,124.69,122.86,124.915,75375301
20210520,59354,09:30:00,16:00:00,125.23,127.31,125.1,127.72,61198563
20210521,59355,09:30:00,16:00:00,127.82,125.45,125.21,128.0,62486924
20210524,59358,09:30:00,16:00:00,126.01,127.1,125.94,127.94,54894876
20210525,59359,09:30:00,16:00:00,127.82,126.9,126.32,128.32,54061533
20210526,59360,09:30:00,16:00:00,126.955,126.85,126.42,127.39,47433307
20210527,59361,09:30:00,16:00:00,126.44,125.37,125.08,127.64,55564838
20210528,59362,09:30:00,16:00:00,125.57,124.61,124.55,125.8,61928029
20210601,59366,09:30:00,16:00:00,125.08,124.27,123.94,125.35,49221727
20210602,59367,09:30:00,16:00:00,124.28,125.06,124.05,125.24,49325281
20210603,59368,09:30:00,16:00:00,124.68,123.54,123.13,124.85,58201123
20210604,59369,09:30:00,16:00:00,124.07,125.89,123.85,126.16,61394937
20210607,59372,09:30:00,16:00:00,126.17,125.9,124.8321,126.32,60055008
20210608,59373,09:30:00,15:59:59,126.6,126.74,126.2101,128.46,60286082
20210609,59374,09:30:00,16:00:00,127.21,127.13,126.52,127.75,48163498
20210610,59375,09:30:00,16:00:00,127.02,126.11,125.94,128.19,62797545
20210611,59376,09:30:00,15:59:59,126.53,127.3521,126.1,127.44,41601871
20210614,59379,09:30:00,16:00:00,127.82,130.48,127.07,130.54,80276294
20210615,59380,09:30:00,16:00:00,129.94,129.64,129.39,130.6,53327163
20210616,59381,09:30:00,16:00:00,130.37,130.15,128.461,130.89,78305957
20210617,59382,09:30:00,16:00:00,129.8,131.79,129.65,132.55,84524047
20210618,59383,09:30:00,16:00:00,130.71,130.46,130.24,131.51,88795359
20210621,59386,09:30:00,16:00:00,130.3,132.3,129.21,132.41,66847220
20210622,59387,09:30:00,16:00:00,132.13,133.98,131.62,134.08,64442829
20210623,59388,09:30:00,16:00:00,133.77,133.7,133.23,134.32,52352984
20210624,59389,09:30:00,15:59:59,134.45,133.4,132.93,134.64,52242592
20210625,59390,09:30:00,16:00:00,133.46,133.11,132.81,133.89,54957618
20210628,59393,09:30:00,16:00:00,133.41,134.74,133.35,135.245,48293213
20210629,59394,09:30:00,16:00:00,134.8,136.33,134.35,136.49,52328403
20210630,59395,09:30:00,16:00:00,136.17,136.96,135.87,137.41,52304522
20210701,59396,09:30:00,16:00:00,136.6,137.27,135.76,137.33,44718972
